,features,coef
3304,FAM101A,0.00010009200386266876
3305,FER,0.00010009111854772654
3306,HEATR5A,9.999893753340463e-05
3307,ZEB1-AS1,9.988587481795276e-05
3308,PGM2L1,9.984218145438328e-05
3309,KCNK17,9.969555882944822e-05
3310,KCNK16,9.969555882944822e-05
3311,ZFYVE9,9.96169041565884e-05
3312,C8A,9.960884051324619e-05
3313,KDM2A,9.960873707985127e-05
3314,LINC01518,9.947598917688623e-05
3315,ZNF33B,9.947598917688623e-05
3316,EXOSC3,9.936732109173127e-05
3317,PMP22,9.935331735475971e-05
3318,ZEB1,9.934169210993568e-05
3319,CCDC39,9.930041511112568e-05
3320,TTC14,9.930041511112568e-05
3321,MIR7977,9.925276223197521e-05
3322,RABEP1,9.918546224785995e-05
3323,TPM4,9.917450241668792e-05
3324,CREBL2,9.917092605674194e-05
3325,LOC100506371,9.912233097354769e-05
3326,DOC2B,9.912233097354769e-05
3327,LOC100506388,9.912233097354769e-05
3328,RPH3AL,9.912233097354769e-05
3329,LOC101928580,9.900546127951661e-05
3330,GIPC2,9.896593282915767e-05
3331,DNAJB4,9.896593282915767e-05
3332,ALOX15,9.896518632949029e-05
3333,ST6GALNAC3,9.881830935997977e-05
3334,ZNHIT6,9.872714556716163e-05
3335,GGTLC1,9.872222117806468e-05
3336,LOC101927637,9.865799060072015e-05
3337,VWDE,9.861128182406239e-05
3338,PRR4,9.859292680487264e-05
3339,TAS2R14,9.859292680487264e-05
3340,PRH2,9.859292680487264e-05
3341,TAS2R19,9.859292680487264e-05
3342,TAS2R20,9.859292680487264e-05
3343,TAS2R13,9.859292680487264e-05
3344,TAS2R50,9.859292680487264e-05
3345,TEX38,9.855525032484513e-05
3346,EFCAB14-AS1,9.855525032484513e-05
3347,EFCAB14,9.855525032484513e-05
3348,LINC01450,9.851970358047183e-05
3349,CPD,9.848188862902039e-05
3350,LINC00583,9.846506859185003e-05
3351,FGD2,9.836395952640228e-05
3352,POLE2,9.827238448956586e-05
3353,SLN,9.824205923309693e-05
3354,PIFO,9.82171445210281e-05
3355,CHIA,9.82171445210281e-05
3356,PGCP1,9.82171445210281e-05
3357,RAC1,9.809850446552181e-05
3358,FAM220A,9.809850446552181e-05
3359,CYTH3,9.809850446552181e-05
3360,ZNF37BP,9.808263350700033e-05
3361,RPL36AL,9.803012218866497e-05
3362,RPS29,9.803012218866497e-05
3363,LRR1,9.803012218866497e-05
