,features,coef
0,TFPI2,0.0003203527641855634
1,SGCE,0.00030094990403623867
2,PPIC,0.00029429314277531473
3,ATP1B1,0.00027735196905526844
4,DSP,0.0002727985125795661
5,PEG10,0.0002723431729037518
6,MAGEA4,0.0002717263132496334
7,C1S,0.000270334011978285
8,CPVL,0.0002695931017605759
9,GATA6,0.0002618179890793276
10,RP11-490M8.1,0.00025918161813603925
11,MFAP5,0.0002581331423999741
12,MYOF,0.0002573595435580453
13,ALPK2,0.00025526265614832623
14,IFIT1,0.00024823464027344706
15,CYR61,0.0002479135533462124
16,CPE,0.00023839505736240985
17,CALB1,0.0002375297711709575
18,RASGRP1,0.00023687136944118586
19,CNN3,0.00023607919035982267
20,DPYSL3,0.00023488500109537065
21,F3,0.00023253439033259652
22,PRSS23,0.00023250437671454066
23,ARL4C,0.00023062091799210926
24,FADS3,0.00022657884472420032
25,ABLIM1,0.00022486264650369646
26,EVA1A,0.00022417572473078332
27,NUPR1,0.0002218737503090919
28,IFI6,0.00022164865975845839
29,CDH6,0.00022129440117924493
30,INHBB,0.00022119394062639384
31,NUAK2,0.00022104657372772985
32,MMP1,0.000220537705035137
33,TAGLN,0.00021907534161800174
34,SPON1,0.0002169473478412405
35,IFI44L,0.00021657502524474682
36,NTN4,0.00021229842943177587
37,NELL2,0.00021093674928164498
38,GFPT2,0.00020984435888202825
39,SNX7,0.000208170946304002
40,GRAMD3,0.00020655066739832994
41,SYTL2,0.00020618613716078695
42,LIMCH1,0.00020587553643491787
43,RP3-412A9.11,0.00020479678404537686
44,OGFRL1,0.00020266428086297144
45,NUDT11,0.00020263982403629765
46,NPPB,0.0002024413434828954
47,PITX2,0.00019767511864061542
48,CP,0.00019751813162759027
49,AICDA,0.0001974016768509016
50,HEG1,0.00019676954107772853
51,TM4SF18,0.0001964086766690021
52,KLHL13,0.00019604598917466232
53,NPTX2,0.0001950959045853984
54,NMU,0.00019444847413702793
55,ZNF253,0.000192818295558529
56,SCN3A,0.00019252365652302816
57,NUAK1,0.0001918329062168237
58,SCML1,0.0001876193918704836
59,DDR1,0.00018752662267707514
60,BASP1,0.00018731289234948459
61,NGFRAP1,0.00018670586666588197
62,BEX5,0.00018659752985253299
63,LGMN,0.0001841412754099977
64,CLGN,0.0001828271649670899
65,CADM1,0.00018259737047921417
66,ARSJ,0.0001823032231590796
67,IFI27,0.0001811838443838606
68,DKK3,0.00018100547574278456
69,KRT15,0.00018058950211262485
70,CLDN3,0.0001803915878651717
71,NAP1L3,0.00018000024465697226
72,LRIG3,0.0001798183081504921
73,LIFR,0.00017961833620526847
74,DPP4,0.00017949101331561396
75,FAIM,0.00017838077732564267
76,DSG2,0.00017811500719299204
77,ZNF14,0.00017797638660072603
78,PODXL,0.0001770501811235845
79,ISG15,0.000176969279074676
80,LOX,0.00017657264117181345
81,FLG,0.0001765558653854095
82,ANKRD1,0.00017620662760432857
83,VCAM1,0.00017493425794471497
84,HOTAIRM1,0.00017393526364403787
85,DYNLT3,0.00017387690279537202
86,TPM1,0.0001738720947369476
87,PCDHB7,0.00017344469576514756
88,SLPI,0.00017301153821766162
89,NHS,0.00017290927342312112
90,SCG5,0.00017257579449476014
91,VASN,0.00017235648636074524
92,ZNF83,0.00017199016151044178
93,SOGA2,0.00017193446973381703
94,ENPP4,0.00017186366132546156
95,CSRP2,0.00017126733630509736
96,TSPAN6,0.00017106570517577476
97,IFI44,0.00017098987554920044
98,PTPRM,0.00017071001864516443
99,STXBP6,0.00017028482947726014
100,C1orf186,0.00016808786498972178
101,SMAD1,0.0001672237599379533
102,FOLR1,0.00016710523520062546
103,AMOTL2,0.00016682139843585958
104,SLC12A8,0.00016669441628608755
105,KRT7,0.00016646785623078222
106,EIF1AY,0.00016629302570677875
107,SOX17,0.0001650200883185438
108,C12orf23,0.00016429454950413154
109,MET,0.0001641946526245969
110,PLBD1,0.00016399963804915145
111,LRP11,0.00016375935485258853
112,UCHL1,0.00016356200733248715
113,CTD-3064H18.1,0.0001632006764659414
114,FZD7,0.0001628076707255699
115,CDH2,0.00016252517672465973
116,COL12A1,0.00016184566072127498
117,SFTA1P,0.00016159221274736064
118,RP4-639F20.1,0.00016157988145680175
119,TMEM47,0.00016117322384276737
120,GPC4,0.00016091078781500648
121,ABCB1,0.00016083431697454717
122,CRIM1,0.00015939356656027696
123,SLC41A2,0.00015911519657282343
124,C1R,0.0001591119730645951
125,BEX2,0.0001590444994868038
126,SPARC,0.00015901636837972912
127,CLDN16,0.00015861245934730724
128,TUBB2B,0.0001584994434770244
129,LRRN1,0.00015655462666035934
130,SCARA3,0.0001563847132755241
131,SCRN1,0.0001552584060732156
132,CFL2,0.0001551485472843824
133,HHLA3,0.0001551125660388691
134,DDX3Y,0.00015509951045362703
135,F2RL1,0.00015482804985674387
136,MX1,0.0001547238547935607
137,AMPH,0.00015363185736359225
138,DSE,0.00015331614906968533
139,TNFRSF12A,0.00015310041475876193
140,LHFP,0.00015307404504774516
141,FLNB,0.0001525777246340799
142,C12orf75,0.00015220300969713438
143,TMEM45A,0.0001516851517737086
144,TMOD1,0.00015146072973648008
145,C4BPB,0.00015118964426934014
146,MORC4,0.00015069671471714383
147,CHST15,0.00015044671926039385
148,SPSB2,0.0001500986219061159
149,BIK,0.00015000679885911962
150,UST,0.00014981542036945577
151,PDZK1IP1,0.00014955139879191262
152,KAL1,0.00014946873479974786
153,TGFB2,0.00014942780610458544
154,CHN1,0.00014908363506837906
155,RP11-414K1.3,0.0001489800446585457
156,SUSD4,0.0001489294850244891
157,NR3C2,0.00014861714275947335
158,CRYAB,0.00014850910975975463
159,SERPINE1,0.00014834549877299673
160,DCDC2,0.00014827668693287774
161,TPD52L1,0.00014796681477492252
162,APCDD1L,0.0001476395150828559
163,GLIS2,0.00014757449699271405
164,QPRT,0.00014749915635050892
165,SEMA5A,0.00014743706442649888
166,C15orf48,0.00014600160198633143
167,FOXF1,0.0001455780229946066
168,RAB3B,0.00014542107266353487
169,FOXD1,0.0001453785559284391
170,FAM167A,0.00014514886331222786
171,COLEC12,0.0001450317145533837
172,CHST7,0.00014459479563530287
173,ITGA3,0.00014415444502279765
174,ADAMTS5,0.0001439940029344917
175,HSPB8,0.0001439382004188326
176,GABARAPL1,0.00014378201539447122
177,GPR64,0.00014346836374908042
178,NPTXR,0.0001433813707327658
179,ANO10,0.00014268567695717413
180,PDPN,0.0001424462216243519
181,RIN2,0.00014228398070900605
182,PPL,0.00014211721271489042
183,BMP7,0.00014192444058862028
184,GPRC5B,0.00014173591257132768
185,CKAP4,0.00014169107144883447
186,SYNC,0.00014144761140583105
187,CHI3L2,0.0001414236937229024
188,ARHGAP29,0.0001412528363387697
189,VSTM1,0.0001411034882682531
190,LAMA5,0.00014074971263527904
191,MAGEA11,0.00014070426793104433
192,LRRN4,0.00014058555146328854
193,MATN2,0.00014050856027272743
194,SDPR,0.00014029854517262505
195,MYO5C,0.0001398401065372531
196,C17orf97,0.00013978329344920996
197,COL11A1,0.0001394963624729885
198,IGFBP5,0.0001394221904099097
199,HEY1,0.0001389658594319062
200,ALDH2,0.0001384428630468295
201,UMODL1,0.0001383488962937364
202,TGM2,0.00013802526738868344
203,HSD3B1,0.00013801984061915238
204,ALDH1A3,0.00013796238612506098
205,DUSP1,0.0001376710647166099
206,LBH,0.00013749010893926553
207,EBI3,0.00013708239823046313
208,LAMC1,0.00013647038726948482
209,TNNC1,0.00013617514161670753
210,FNBP1L,0.00013615338292980372
211,HSD17B6,0.0001359575610198106
212,RP5-1172A22.1,0.00013592465293164264
213,WLS,0.00013555200640688386
214,FN1,0.00013553718395175127
215,FSTL3,0.00013544684288020216
216,FHL1,0.00013539940936801675
217,PTX3,0.00013498157969106905
218,TNFRSF21,0.00013461770621012804
219,MAL2,0.0001345436803821621
220,MAML2,0.00013446186499378702
221,C12orf39,0.00013406556576305763
222,KRT80,0.00013363996668184255
223,PLOD2,0.00013363699414658305
224,TNFRSF19,0.00013353665039576702
225,LYPD1,0.0001335075308829311
226,LEPREL1,0.0001332120230675496
227,RP11-627G18.3,0.0001329519268635008
228,MLH1,0.0001328730527736548
229,TJP1,0.00013266157372674445
230,CDKN2B,0.00013252376501365784
231,MAGED2,0.00013236036721657232
232,S100A10,0.00013196493478856135
233,S100A16,0.00013188171571033646
234,GBP3,0.0001318778055438185
235,C3,0.00013159003299471772
236,ATP9A,0.00013153022505325794
237,NTF3,0.0001313831387599958
238,PALLD,0.0001311979564536712
239,FGF18,0.00013074379134525216
240,ENAH,0.00013070813089373706
241,C2CD4A,0.00013017002556907638
242,RGS7,0.0001300945253322793
243,PI3,0.0001298652434149937
244,CR2,0.00012967272323648093
245,PVRL3,0.00012902745981562702
246,MAGEB2,0.00012870753407016509
247,C1orf198,0.00012852326908184753
248,C21orf7,0.00012836912146465998
249,DAPK3,0.00012830707315163154
250,APLP1,0.0001281407182993179
251,TLE1,0.00012806567684445945
252,KIAA1324L,0.00012800579324651474
253,GREM1,0.00012797648982007696
254,NMNAT2,0.0001279652104611778
255,RERG,0.00012793575787417734
256,LAMB2,0.00012788170425942637
257,EFHD1,0.00012728038350036074
258,MID1,0.00012688792129663626
259,MID2,0.00012659142244676307
260,SNX24,0.00012621796627619307
261,TINAGL1,0.00012616231830946557
262,RP11-371I1.2,0.000126127995757525
263,SYBU,0.0001257278847182145
264,ULBP2,0.00012531188070729344
265,SLC35F5,0.0001250015586819336
266,PRICKLE1,0.00012481674383846454
267,CYP1B1,0.00012471058040760296
268,PTRF,0.00012462621956490076
269,NOL4,0.0001244977804844574
270,NFIB,0.00012438509866050663
271,RASD1,0.00012438353596235917
272,TNFSF15,0.00012429156787633434
273,SLC44A2,0.00012412815566418688
274,FBXO2,0.00012401479880129053
275,EXT1,0.00012386998438167391
276,PNMA2,0.00012384452416395588
277,LRP2,0.0001236313839878142
278,SUSD3,0.00012312013939392902
279,BCAT1,0.00012280385883628204
280,PORCN,0.00012269451538043924
281,H19,0.0001226748832023646
282,HRASLS,0.00012266410282623156
283,PAWR,0.00012210917775294907
284,SLC1A3,0.00012197167117595324
285,CPA4,0.00012187549627031802
286,HCFC1R1,0.00012168173464817441
287,DACT1,0.00012149678232448464
288,PEA15,0.00012147267549653777
289,KIAA1377,0.00012115400737419752
290,TMEM136,0.00012099656672910382
291,KIAA1462,0.00012070541950821734
292,PLCE1,0.0001206845557513384
293,NNMT,0.00012065648994265764
294,PGM1,0.0001206253535909489
295,AC116614.1,0.0001205403592178433
296,SEZ6L2,0.00012035346642129413
297,OSMR,0.00012023115267394293
298,KRTAP2-3,0.00012006717262938567
299,NRCAM,0.00011966385962947063
300,TUBB2A,0.00011933213457155534
301,ST6GAL2,0.00011910575225068326
302,PCP4,0.00011888870201053278
303,RP11-706J10.1,0.0001181727569781098
304,TPST1,0.00011792446494005289
305,PNOC,0.00011785494885825205
306,AOX1,0.00011765846948416188
307,EDN1,0.00011756268446519802
308,CABLES2,0.00011741174974235837
309,KDM5B-AS1,0.00011731806570530523
310,INSM1,0.0001173004341970506
311,RHOBTB3,0.00011696374237899103
312,PELI2,0.00011673595849674644
313,ZNF823,0.00011662842419295292
314,PPM1H,0.00011657324117500825
315,NRXN3,0.00011632920894922368
316,CYTH3,0.00011630023162611768
317,RP11-539L10.3,0.00011621256024238512
318,LRRC37A3,0.00011591575382201958
319,COL16A1,0.0001153910785126786
320,SH3BP4,0.00011534825777270694
321,RP11-1L12.3,0.0001152583139492884
322,CLU,0.00011520036973844526
323,ASS1,0.00011512619236509699
324,ZNF385B,0.00011504171535875744
325,C6orf226,0.0001150142831289416
326,SELENBP1,0.00011472305418012999
327,TUBA1A,0.00011460022760977043
328,TRPC1,0.00011430982476819452
329,GTSF1,0.00011426633534222914
330,ZFP30,0.00011421053734626311
331,SLC34A2,0.00011394718720823871
332,COBLL1,0.00011386363912460403
333,C5orf17,0.0001138171713821145
334,FOXN3-AS1,0.00011365331684745934
335,SYNGR3,0.00011357730583038425
336,PCSK1N,0.00011335638264972448
337,PTPRK,0.0001131613318059953
338,KRT19,0.00011277255613757089
339,MERTK,0.00011274040554726513
340,UPK1B,0.0001123416065631648
341,SFTA2,0.00011232871384592806
342,PTS,0.00011232701748495814
343,SLC39A1,0.00011223732979337637
344,C1QL1,0.00011192980303812518
345,RTN1,0.00011172244969733894
346,DISP1,0.0001117086492845064
347,RP11-25K19.1,0.00011169404256571047
348,CRYM,0.00011165119920543006
349,CLDN2,0.00011143020969932473
350,SLC2A12,0.00011118667916508771
351,KDM5D,0.0001111133780899225
352,TMEM178B,0.00011111304794080575
353,VTCN1,0.00011076482291029653
354,GJA5,0.0001107244197487148
355,RRAD,0.0001105900158293853
356,C6orf132,0.00011043953042937858
357,LINC00461,0.0001103726474213941
358,MANBAL,0.00011034147383881509
359,KCNMB4,0.00011016372315386865
360,PCGF5,0.00011010553547884508
361,MAP7D2,0.00011004967972690176
362,MSX2,0.00011002233519671896
363,CNN1,0.00010996375410017582
364,SELK,0.00010979201211901834
365,TSPAN7,0.00010973769175580196
366,C12orf56,0.00010957146761079607
367,DSC3,0.00010953026927371977
368,SLC2A8,0.00010950985197631937
369,FZD2,0.0001094984921530994
370,UPP1,0.00010949645462489964
371,ZC3H12C,0.00010939527614072325
372,MLLT4-AS1,0.00010938200601198903
373,SORBS2,0.0001092690290128716
374,GSTA4,0.0001087247420596221
375,PLCB4,0.00010870124775360932
376,AL109763.2,0.00010847849880743079
377,SERPINB7,0.00010838635271499732
378,HLTF,0.00010835929894615078
379,ZNF610,0.00010827915602086274
380,MAL,0.00010823676988504384
381,CDC42EP3,0.00010821870024949523
382,FAM127A,0.00010813650142168934
383,REG1A,0.00010802828082941345
384,AUTS2,0.00010797857692157531
385,TMEM99,0.00010791028487267732
386,ANKRD6,0.00010772491675673713
387,GXYLT2,0.00010729970647463776
388,LRRC49,0.0001069318514861023
389,TRIO,0.00010686163242828565
390,HOXA1,0.00010667408526394476
391,BX936347.1,0.00010665737432173415
392,SST,0.00010643220208944667
393,NKIRAS1,0.0001063486452762014
394,IL7R,0.00010616149888575636
395,IL13RA2,0.00010610979843506983
396,DIRAS2,0.00010593668833673503
397,CDH3,0.00010588761825975953
398,LPCAT1,0.0001058795141406945
399,LPHN2,0.00010578941268330497
400,C6orf15,0.00010563737223677788
401,PARVA,0.00010550314533135866
402,LTBP1,0.00010544864727458385
403,FHL2,0.00010540918956602806
404,REEP1,0.00010506514954069639
405,CTNNAL1,0.00010501671200340883
406,RAB9A,0.00010482827043664425
407,C4orf26,0.0001047188565081805
408,KIF1A,0.0001046695400673382
409,FAM155B,0.00010448107629938518
410,PPP1R14C,0.0001044620806731811
411,LHX2,0.00010429390692940038
412,SLC26A11,0.00010428413171342351
413,NEURL1B,0.00010418974030121275
414,PLEKHG1,0.00010404211273975069
415,ASCL1,0.00010382975937890734
416,PPP1R13B,0.00010361457340598424
417,RP11-15H20.5,0.00010317813617274319
418,DHRS2,0.00010303639401808642
419,WASF3,0.0001028715227191354
420,RNF144B,0.00010269483610682383
421,PIR,0.00010266843663497026
422,RP5-947P14.2,0.0001023567998515456
423,TXLNG2P,0.00010197613395208125
424,PRODH,0.0001018049525198357
425,BCL2L1,0.00010141998032487417
426,CLMN,0.00010115786704411272
427,CCDC84,0.00010115619871975558
428,GPR133,0.00010109869514348303
429,SPARCL1,0.0001008283134278317
430,FAM114A1,0.00010053302341997525
431,MXRA5,0.00010037856871031554
432,LARP6,0.00010029064730978503
433,GS1-124K5.4,0.0001002612428761072
434,C11orf80,0.00010017436075607223
435,UTRN,0.00010007720266838164
436,GABRE,0.00010003755407788705
437,CGN,9.984059057540971e-05
438,ITGAV,9.980594512144917e-05
439,SELL,9.975938117778356e-05
440,MSRB3,9.96091994287842e-05
441,EML6,9.954066671583856e-05
442,RBM20,9.949571677516443e-05
443,SLC37A3,9.948628571897203e-05
444,MGMT,9.94326765163426e-05
445,CABYR,9.940364439981465e-05
446,COL6A3,9.92782947130855e-05
447,EPCAM,9.920728440807741e-05
448,GPR143,9.913968652631819e-05
449,NGF,9.912000021107642e-05
450,GSTM3,9.911339038037154e-05
451,PF4,9.874651796282688e-05
452,TENM3,9.865670870324176e-05
453,PLAC8,9.859901905993009e-05
454,HES4,9.829098320877114e-05
455,ZFP82,9.825619894478487e-05
456,CCDC146,9.7857933624413e-05
457,MATN3,9.778447615656265e-05
458,PCDHB10,9.775726563939365e-05
459,TLCD1,9.774257995990214e-05
460,FAM127B,9.766853657763785e-05
461,SNAP25,9.763689109675559e-05
462,NOV,9.753247459553738e-05
463,NR1D2,9.744594123813915e-05
464,AKTIP,9.714725591653015e-05
465,PGM2L1,9.712212177709857e-05
466,MYO6,9.710817849243794e-05
467,ZNF320,9.703715196614782e-05
468,AP1M2,9.70198671315616e-05
469,FAM133A,9.688303065657403e-05
470,FAM132B,9.687048531366565e-05
471,SCML2,9.677162213562952e-05
472,WWC3,9.664200061124548e-05
473,SALL1,9.659818008004587e-05
474,HENMT1,9.658683644449219e-05
475,STK32B,9.656331103219615e-05
476,ZNF323,9.65622559734054e-05
477,B4GALT7,9.654789126217696e-05
478,B3GALNT1,9.653527485634393e-05
479,LYPLAL1,9.653017336479826e-05
480,CPNE1,9.609427992462069e-05
481,GPRC5A,9.598973473920038e-05
482,PDGFA,9.597379701648764e-05
483,STYK1,9.595270133522424e-05
484,ZNF558,9.592232858394055e-05
485,WASL,9.585628153819046e-05
486,ADM,9.578804770505311e-05
487,DDC,9.57725994146293e-05
488,SYT11,9.564694247566954e-05
489,FAM189A1,9.555363307293572e-05
490,CADPS,9.547866595413286e-05
491,SUCO,9.53721316398064e-05
492,DAPL1,9.536511275591096e-05
493,MYBL1,9.534339282760562e-05
494,BIRC3,9.523019154635928e-05
495,STAC,9.517578844296063e-05
496,SMPD1,9.496314428974406e-05
497,SYT17,9.492656913567733e-05
498,C1orf122,9.480439761998903e-05
499,SHROOM2,9.474932812277145e-05
500,EPHA5,9.472235571543763e-05
501,BEST3,9.465633864478661e-05
502,RNF157-AS1,9.463522036418594e-05
503,CLIP4,9.455414099236205e-05
504,SLC7A7,9.45540714124487e-05
505,ABAT,9.43609978444209e-05
506,SETBP1,9.432581055320626e-05
507,TRO,9.418672014430687e-05
508,DDIT3,9.400193931910904e-05
509,FOXA2,9.397423044007816e-05
510,ZNF439,9.391547036175722e-05
511,C10orf114,9.381647086935116e-05
512,GNAI1,9.373825925784168e-05
513,GPR176,9.370742430552179e-05
514,TOX3,9.364787360918347e-05
515,STAT4,9.364742606239114e-05
516,PMS2P4,9.36277642111526e-05
517,SEMA3C,9.355058039614997e-05
518,NAP1L2,9.338431256765179e-05
519,FOLR3,9.337411793180441e-05
520,SLC9A7,9.32624290554258e-05
521,HORMAD1,9.314875053115815e-05
522,PPP1R9A,9.312464305871618e-05
523,GPX8,9.30130923978923e-05
524,SH3RF3,9.2982511993162e-05
525,VGLL1,9.293275505032033e-05
526,ROR1,9.289315914394594e-05
527,NR3C1,9.276991090732906e-05
528,DTX1,9.267573158035636e-05
529,DPPA2,9.243938594399008e-05
530,LRRC8E,9.242920758000221e-05
531,SRPX,9.23898316373739e-05
532,HRCT1,9.238689185202358e-05
533,EPB41L1,9.237963807495904e-05
534,HHIPL2,9.232532546074622e-05
535,TRNP1,9.228041799160895e-05
536,RP11-620J15.3,9.21658741886751e-05
537,FGF1,9.211901557454779e-05
538,DCBLD2,9.210961119136749e-05
539,CILP,9.207613995558384e-05
540,NAPSA,9.199180534673961e-05
541,RAI14,9.192244371545761e-05
542,PIP5K1A,9.187046195079221e-05
543,MIEN1,9.170311471428177e-05
544,FUT8,9.164983581682842e-05
545,C6orf225,9.161789518092987e-05
546,MLLT11,9.159313632468337e-05
547,LINC00685,9.1506756090284e-05
548,COL6A2,9.146971873430943e-05
549,LEMD2,9.133733482406933e-05
550,TSPAN9,9.133443451466824e-05
551,ZNF57,9.130575918353626e-05
552,TWSG1,9.111094025961324e-05
553,DAPK1,9.110917781432872e-05
554,FLNC,9.107828993397826e-05
555,FAM171B,9.10362542648725e-05
556,RAI2,9.103617091777059e-05
557,CDKN2A,9.099552511373367e-05
558,WNT3,9.099506285548669e-05
559,HCCS,9.091911620130022e-05
560,ENPP5,9.087828009877088e-05
561,PCDH17,9.08017794334671e-05
562,MIR22HG,9.077463162958423e-05
563,NBPF1,9.075586125870718e-05
564,MYADM,9.073673453042355e-05
565,LOXL2,9.060920777672333e-05
566,CTD-2354A18.1,9.055707892940385e-05
567,GLIS3,9.046543757233513e-05
568,C5orf54,9.041043141540894e-05
569,CD151,9.036680089913223e-05
570,RP3-512B11.3,9.028872331890485e-05
571,AC093673.5,9.020909028512506e-05
572,KIAA1324,9.017743599321763e-05
573,RBFOX2,9.009883780018797e-05
574,PAX8,9.004018425470784e-05
575,BEND7,9.002490198546497e-05
576,SDC2,9.001294496449354e-05
577,LMCD1,8.99712618442257e-05
578,RP11-126K1.6,8.995630232373937e-05
579,CD40,8.986837326071002e-05
580,RP11-412D9.4,8.985565756250975e-05
581,IL6,8.974634277056172e-05
582,EPS8L2,8.973425566401697e-05
583,FAM174A,8.967194020735586e-05
584,PDRG1,8.958172379551759e-05
585,EPHB1,8.956794688521431e-05
586,ERO1LB,8.945200160107459e-05
587,CEP70,8.940336883686505e-05
588,RCN3,8.931986723315866e-05
589,C7orf31,8.926282223252659e-05
590,ZNFX1,8.91768147480375e-05
591,BICC1,8.915027304306472e-05
592,TMEM158,8.912742148125619e-05
593,PINK1,8.901051696130782e-05
594,C5orf46,8.891510185056459e-05
595,PAPSS2,8.887421163041452e-05
596,C6orf99,8.881632839189484e-05
597,MANEAL,8.879723796530219e-05
598,STK39,8.872693368962203e-05
599,TCTA,8.864365525408676e-05
600,CLEC2B,8.860697537876658e-05
601,CSF2RA,8.858691221057266e-05
602,FBP1,8.857925828503e-05
603,DNAJB9,8.842186999854918e-05
604,IGKV4-1,8.840752852982948e-05
605,IL32,8.83834457614561e-05
606,SLC25A23,8.830820608823526e-05
607,MYL6B,8.827454652613118e-05
608,LAMA2,8.823899211619663e-05
609,AMN1,8.816542851215327e-05
610,YAP1,8.812995604794977e-05
611,RP11-554D15.1,8.808097863738948e-05
612,CRISPLD1,8.806887818604645e-05
613,ZNF257,8.803685324319311e-05
614,HDGFRP3,8.786021290899724e-05
615,ENC1,8.768142288268645e-05
616,HSPA1A,8.76304443700891e-05
617,RNF11,8.757267466047341e-05
618,BOD1,8.754726170056185e-05
619,CLIC3,8.744667110846126e-05
620,ACYP2,8.743312240120003e-05
621,EFNB2,8.739401739769822e-05
622,CD55,8.735113011197292e-05
623,CTD-2245O6.1,8.721094508658923e-05
624,TSPAN33,8.717639469342824e-05
625,CDR2L,8.707768755454725e-05
626,CGRRF1,8.706456212557596e-05
627,SPATA17,8.698401508276305e-05
628,ENPEP,8.697170529536609e-05
629,FERMT2,8.695527077046079e-05
630,ELOVL7,8.69445358085639e-05
631,PLEKHG4B,8.691958690940875e-05
632,CXCL12,8.68596728584132e-05
633,CDO1,8.677113116510597e-05
634,FZD6,8.656321161125604e-05
635,RP11-61J19.4,8.649010183664569e-05
636,CAV1,8.643504768789661e-05
637,PTHLH,8.636006906759288e-05
638,SLC17A5,8.635497739990466e-05
639,MSC,8.634645709780156e-05
640,NIM1,8.63044662171837e-05
641,RP5-995J12.2,8.625973466878155e-05
642,SLC44A3,8.62270720980089e-05
643,GUCY2C,8.620349940779236e-05
644,HTRA1,8.618640436742665e-05
645,ELAVL2,8.596811911890245e-05
646,BAI3,8.58737936507478e-05
647,SLC16A5,8.567115346718872e-05
648,CTHRC1,8.566912178670078e-05
649,LINC00312,8.56672674973681e-05
650,TBC1D8B,8.560044063468077e-05
651,EDEM2,8.545551895602015e-05
652,CALCA,8.534569254855305e-05
653,MLK4,8.532095540801966e-05
654,ZNF571,8.51773940052472e-05
655,IFI27L1,8.512058616133247e-05
656,PSMB9,8.507955640043861e-05
657,DCAF12L1,8.507285661422378e-05
658,ZNF238,8.49910720328933e-05
659,RP11-48O20.4,8.495829809360017e-05
660,IL20RB,8.495157319309029e-05
661,HEY2,8.489302073747465e-05
662,ZNF793,8.48691483955008e-05
663,NABP2,8.481637624868249e-05
664,HS6ST2,8.472175078333703e-05
665,DMD,8.455258969806566e-05
666,MAGED1,8.455119097809008e-05
667,BST2,8.445859428672943e-05
668,AKT3,8.443996873661982e-05
669,DZIP3,8.439938080927821e-05
670,MAPK9,8.428530030658927e-05
671,STOX2,8.426564606478143e-05
672,NPFFR2,8.421355302401783e-05
673,KCNE4,8.419209181080483e-05
674,HYI,8.417226524225944e-05
675,CLIC6,8.410625924868995e-05
676,L1CAM,8.410150814456734e-05
677,ZNF273,8.409895256606371e-05
678,SNCAIP,8.404848068126258e-05
679,CALU,8.396821814926134e-05
680,C6orf48,8.396114345334514e-05
681,RIMS2,8.395713722636064e-05
682,NEDD9,8.387096901315389e-05
683,CYB5A,8.381719775058799e-05
684,CCL26,8.379362927069892e-05
685,MRAS,8.373001242472873e-05
686,GPC6,8.367481454178878e-05
687,TM2D2,8.362186419982301e-05
688,ARHGAP28,8.352157049976597e-05
689,IRX1,8.347361107197382e-05
690,MED21,8.346659749237158e-05
691,ARHGEF26,8.339800306459891e-05
692,CAV2,8.336685260118376e-05
693,CHI3L1,8.336531614941455e-05
694,STIM1,8.334528627448526e-05
695,TJP3,8.32005081173958e-05
696,LMAN2L,8.318203513514038e-05
697,LINC00648,8.316434486192715e-05
698,ZNF600,8.314719215016596e-05
699,RNF217,8.314395489883129e-05
700,NFS1,8.305232910475491e-05
701,UBE2E2,8.304897902190903e-05
702,TMTC1,8.293201358478855e-05
703,TENM2,8.291675389760922e-05
704,DNASE1L1,8.282316247747181e-05
705,AFAP1L1,8.27824684027496e-05
706,C8orf42,8.275636170379882e-05
707,OCIAD2,8.273473267800339e-05
708,DENND2A,8.271533542254469e-05
709,TBX15,8.265379683384253e-05
710,MIRLET7DHG,8.26317932607394e-05
711,NEURL3,8.261395969935275e-05
712,ALCAM,8.256313183475445e-05
713,MFSD2A,8.243695883225033e-05
714,CFI,8.237010950705612e-05
715,CXCL10,8.231024835844879e-05
716,C12orf52,8.226680907226909e-05
717,KIAA0895,8.217194348228002e-05
718,CGNL1,8.213446225921005e-05
719,CREB3,8.210794269722722e-05
720,SWI5,8.201405433360197e-05
721,S1PR3,8.179398460220095e-05
722,FAM46B,8.177832410677735e-05
723,BAD,8.175998069585927e-05
724,PLS3,8.171905608988616e-05
725,CASK,8.171292412074155e-05
726,IRS2,8.167735772337712e-05
727,ICAM1,8.161679555683348e-05
728,EML1,8.148154966259944e-05
729,JUN,8.135003481946838e-05
730,CHGA,8.134798213086428e-05
731,SYNE4,8.121370848567897e-05
732,ZNF608,8.11231126277216e-05
733,KLHL4,8.109239691085607e-05
734,RP11-766F14.2,8.107775499880997e-05
735,CLSTN2,8.102418718071887e-05
736,GLYATL2,8.098081040720071e-05
737,SIPA1L2,8.08960176055059e-05
738,PAMR1,8.082044751669643e-05
739,IGFBP1,8.081001335448086e-05
740,RP11-279F6.1,8.07953977811848e-05
741,ZDHHC23,8.07589493001051e-05
742,SLC1A1,8.071941346862667e-05
743,PDP1,8.070389981177867e-05
744,RIMKLB,8.068819494373123e-05
745,DNAJC18,8.067046563907036e-05
746,BCL6,8.062175072632666e-05
747,C5orf34,8.0602928413607e-05
748,CETN2,8.050770250192364e-05
749,LTB,8.046716884142438e-05
750,TSPAN4,8.040006340249317e-05
751,THRB,8.037357580391777e-05
752,SLC39A13,8.0258632955151e-05
753,AC093323.3,8.025578101967805e-05
754,PTPRN,7.994982771222342e-05
755,SFRP4,7.985349224491303e-05
756,GKAP1,7.985139316453621e-05
757,CCDC113,7.982099008181556e-05
758,EGFR,7.981428178170598e-05
